job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Fullstack/Software Engineer,Công Ty Cổ Phần Tập Đoàn TH,Hanoi,2026-06-21,20000000.0,35000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Other,Công ty Cổ phần Zodiac Clarity,Hanoi,2026-06-21,15000000.0,20000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Other,Công ty Easia Travel,Hanoi,2026-06-21,,,,Full-time,Junior,1.0,,careerviet,True
Cloud Engineer,TDCX Malaysia (Teledirect Telecommerce Sdn Bhd),Other,2026-06-21,60000000.0,80000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Embedded Engineer,CÔNG TY TNHH CRAZIGOODS,Other,2026-06-21,,,,Full-time,Mid,5.0,,careerviet,True
IT Manager,AI Education,Ho Chi Minh City,2026-06-21,,,,Full-time,Junior,2.0,,careerviet,True
Data Engineer,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-06-21,,,,Full-time,Mid,5.0,,careerviet,True
IT Manager,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-21,,,,Full-time,Mid,10.0,,careerviet,True
Other,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Ho Chi Minh City,2026-06-19,,,,Full-time,Junior,2.0,,careerviet,True
Project Manager,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hanoi,2026-06-19,,,,Full-time,Mid,5.0,,careerviet,True
Product Manager/Owner,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-06-19,18000000.0,40000000.0,VND,Full-time,Junior,1.0,"php, JavaScript, Jquery",careerviet,False
AI/ML Engineer,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-06-19,,,,Full-time,Mid,3.0,,careerviet,True
Business Analyst,Phu Hung Assurance Corporation,Ho Chi Minh City,2026-06-19,,,,Full-time,Junior,2.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY TNHH CÔNG NGHIỆP MINDA VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-06-19,,,,Full-time,Junior,1.0,,careerviet,True
Sales/Presales,CÔNG TY CP CÔNG NGHỆ QI,Ho Chi Minh City,2026-06-18,20000000.0,30000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Security Engineer,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-06-18,,,,Full-time,Junior,2.0,,careerviet,True
Backend Developer,BV DA LIỄU TW,Hanoi,,25000000.0,40000000.0,VND,Full-time,Mid,3.0,,careerviet,False
System/Network Admin,Summit Polymers Vietnam Co Ltd.,Ho Chi Minh City,2026-06-18,,,,Full-time,Mid,5.0,,careerviet,True
Mobile Developer,Công ty TNHH Cadena Việt Nam,Ho Chi Minh City,2026-06-18,,,,Full-time,Senior,5.0,,careerviet,True
QA/Tester,CÔNG TY CỔ PHẦN TRUYỀN THÔNG KIM CƯƠNG,Hanoi,2026-06-18,10300000.0,10500000.0,VND,Full-time,Junior,1.0,Automation Test,careerviet,False
Product Manager/Owner,Công ty TNHH PNK,Hanoi,2026-06-17,20000000.0,30000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Sales/Presales,Company Central Pte. Ltd.,Ho Chi Minh City,2026-06-17,13000000.0,30000000.0,VND,Full-time,Junior,2.0,,careerviet,False
IT Manager,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-06-17,,,,Full-time,Intern,,,careerviet,True
System/Network Admin,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-06-17,,,,Full-time,Intern,,,careerviet,True
Fullstack/Software Engineer,CÔNG TY TNHH CÔNG NGHỆ HUAWEI VIỆT NAM,Hanoi,2026-06-17,,,,Full-time,Junior,1.0,,careerviet,True
Mobile Developer,Wayfu Studio,Hanoi,2026-06-17,15000000.0,25000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Data Engineer,Tập đoàn ROX (ROX Group),Hanoi,2026-06-16,30000000.0,50000000.0,VND,Full-time,Mid,4.0,,careerviet,False
Other,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-06-16,,,,Full-time,Junior,2.0,,careerviet,True
System/Network Admin,Công Ty VMEP - SYM,Other,2026-06-16,,,,Full-time,Junior,1.0,,careerviet,True
IT Manager,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-06-15,,,,Full-time,Mid,3.0,,careerviet,True
System/Network Admin,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-06-15,,,,Full-time,Mid,3.0,,careerviet,True
Security Engineer,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-06-15,,,,Full-time,Mid,3.0,,careerviet,True
DevOps/Infra Engineer,Ngân Hàng Thương mại cổ phần Bắc Á- BAC A BANK,Hanoi,2026-06-15,,,,Full-time,Mid,3.0,,careerviet,True
Other,Công ty TNHH Yura Corporation Vina,Other,2026-06-15,,,,Full-time,Junior,2.0,,careerviet,True
AI/ML Engineer,Ngân Hàng TMCP Quân Đội,Hanoi,2026-06-15,,,,Full-time,Intern,,,careerviet,True
Sales/Presales,Công ty Cổ phần IPOS.vn,Hanoi,,15000000.0,30000000.0,VND,Full-time,Fresher,,,careerviet,False
System/Network Admin,CÔNG TY TNHH CÔNG NGHỆ HUAWEI VIỆT NAM,Hanoi,2026-06-14,,,,Full-time,Junior,2.0,,careerviet,True
AI/ML Engineer,Công ty Cổ phần Tập đoàn Meey Land,Hanoi,2026-06-14,70000000.0,90000000.0,VND,Full-time,Manager+,10.0,"Machine Learning, Deep Learning",careerviet,False
System/Network Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-06-12,,,,Full-time,Mid,3.0,,careerviet,True
System/Network Admin,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-06-10,35000000.0,65000000.0,VND,Full-time,Senior,6.0,,careerviet,False
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hanoi,2026-06-09,,,,Full-time,Manager+,5.0,,careerviet,True
Data Engineer,Teamwork Vietnam Ltd,Ho Chi Minh City,2026-06-09,,,,Full-time,Fresher,,,careerviet,True
Frontend Developer,Công Ty Cổ Phần Giải Pháp Cơ Điện MES,Other,2026-06-08,20000000.0,25000000.0,VND,Full-time,Senior,2.0,,careerviet,False
Other,Ngân hàng Thương mại Cổ phần Hàng Hải Việt Nam (MSB),Hanoi,2026-06-06,,,,Full-time,Mid,3.0,,careerviet,True
System/Network Admin,CHI NHÁNH CÔNG TY CỔ PHẦN CÔNG NGHIỆP NHỰA PHÚ LÂM,Other,2026-05-28,10000000.0,15000000.0,VND,Full-time,Fresher,,,careerviet,False
Other,BETRIMEX - Công Ty Cổ Phần Xuất Nhập Khẩu Bến Tre,Ho Chi Minh City,2026-05-26,,,,Full-time,Junior,2.0,SAP,careerviet,True
UI/UX Designer,NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM (VIETCOMBANK),Hanoi,2026-05-22,,,,Full-time,Mid,3.0,,careerviet,True
IT Manager,CareerViet,Ho Chi Minh City,2026-06-21,,,,Full-time,Senior,7.0,,careerviet,True
AI/ML Engineer,CareerViet,Ho Chi Minh City,2026-06-21,,,,Full-time,Senior,1.0,,careerviet,True
Consultant,QTSC - CÔNG TY TNHH MTV PHÁT TRIỂN CÔNG VIÊN PHẦN MỀM QUANG TRUNG,Ho Chi Minh City,2026-06-21,,,,Full-time,Fresher,,,careerviet,True
IT Manager,CÔNG TY CỔ PHẦN THẮNG LỢI HOMES,Other,2026-06-21,,,,Full-time,Manager+,2.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY TNHH BỆNH VIỆN ĐKTN AN SINH - PHÚC TRƯỜNG MINH,Hanoi,2026-06-20,15000000.0,20000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Solution Architect,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-06-19,,,,Full-time,Manager+,5.0,,careerviet,True
Data Analyst,AA Corporation,Other,2026-06-19,,,,Full-time,Junior,1.0,,careerviet,True
AI/ML Engineer,CÔNG TY TNHH CÔNG NGHỆ HAIPER-X,Ho Chi Minh City,2026-06-19,35000000.0,70000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Other,Công Ty TNHH PEROMA Việt Nam,Ho Chi Minh City,2026-06-19,,,,Full-time,Junior,1.0,,careerviet,True
DevOps/Infra Engineer,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-06-18,10000000.0,15000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Other,CHI NHÁNH CÔNG TY CỔ PHẦN CÔNG NGHIỆP NHỰA PHÚ LÂM,Other,2026-06-18,12000000.0,18000000.0,VND,Full-time,Fresher,,,careerviet,False
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN GIẢI PHÁP GENE - GENE SOLUTIONS,Ho Chi Minh City,2026-06-18,,,,Full-time,Manager+,10.0,,careerviet,True
Consultant,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Ho Chi Minh City,2026-06-18,,,,Full-time,Junior,2.0,,careerviet,True
Other,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Hanoi,2026-06-16,,,,Full-time,Junior,2.0,,careerviet,True
IT Manager,Công ty Cổ phần Công nghệ UpBase,Hanoi,2026-06-14,,,,Full-time,Manager+,5.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY TNHH TALENTSOURCE,Ho Chi Minh City,2026-06-14,,,,Full-time,Senior,5.0,,careerviet,True
Sales/Presales,Công Ty Cổ phần NDS VIETNAM,Ho Chi Minh City,2026-06-14,20000000.0,30000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Backend Developer,FE CREDIT,Ho Chi Minh City,2026-06-14,,,,Full-time,Mid,4.0,OOP,careerviet,True
AI/ML Engineer,CÔNG TY TNHH ALCHERA VIỆT NAM,Ho Chi Minh City,2026-06-12,6800000.0,10000000.0,VND,Full-time,Fresher,,,careerviet,False
System/Network Admin,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-06-04,,,,Full-time,Senior,3.0,,careerviet,True
Solution Architect,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-06-04,,,,Full-time,Senior,5.0,,careerviet,True
IT Manager,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hanoi,2026-06-04,,,,Full-time,Senior,5.0,,careerviet,True
Data Engineer,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Ho Chi Minh City,2026-06-21,,,,Full-time,Junior,2.0,,careerviet,True
Other,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-06-21,,,,Full-time,Mid,3.0,,careerviet,True
Data Analyst,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-21,,,,Full-time,Senior,5.0,,careerviet,True
Other,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-21,,,,Full-time,Mid,4.0,,careerviet,True
Solution Architect,CÔNG TY CỔ PHẦN TƯ VẤN VÀ QUẢN LÝ XÂY DỰNG BTECH SOLUTIONS,Ho Chi Minh City,2026-06-21,,,,Full-time,Mid,5.0,,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ TECHPRO,Hanoi,2026-06-21,,,,Full-time,Junior,1.0,,careerviet,True
AI/ML Engineer,Công ty Easia Travel,Hanoi,2026-06-21,,,,Full-time,Junior,1.0,,careerviet,True
Consultant,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-06-21,,,,Full-time,Mid,3.0,,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-06-21,,,,Full-time,Mid,3.0,,careerviet,True
Other,CÔNG TY CỔ PHẦN VIOT ENERGY EFFICIENCY PLATFORM,Ho Chi Minh City,2026-06-21,,,,Full-time,Junior,1.0,,careerviet,True
IT Manager,CÔNG TY TNHH GALAXY DIGITAL HOLDINGS,Ho Chi Minh City,2026-06-21,,,,Full-time,Mid,5.0,,careerviet,True
Sales/Presales,Vietmap - Công ty Cổ phần Ứng Dụng Bản Đồ Việt,Ho Chi Minh City,2026-06-21,12000000.0,30000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Sales/Presales,Công Ty TNHH Tín Bảo Lan,Ho Chi Minh City,2026-06-21,,,,Full-time,Manager+,2.0,,careerviet,True
Consultant,Công Ty TNHH Tín Bảo Lan,Ho Chi Minh City,2026-06-21,,,,Full-time,Manager+,2.0,,careerviet,True
System/Network Admin,Ngân Hàng TMCP Quốc Dân (NCB),Hanoi,2026-06-21,,,,Full-time,Mid,3.0,,careerviet,True
Fullstack/Software Engineer,PCB GraphTech Việt Nam,Ho Chi Minh City,2026-06-21,,,,Full-time,Mid,5.0,,careerviet,True
Business Analyst,CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN VĂN PHÚ,Hanoi,2026-06-21,,,,Full-time,Mid,5.0,,careerviet,True
Project Manager,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-21,,,,Full-time,Manager+,8.0,,careerviet,True
Sales/Presales,Công Ty Cổ phần Hệ thống Công Nghệ Hoàng Hải,Ho Chi Minh City,2026-06-21,,,,Full-time,Junior,2.0,,careerviet,True
AI/ML Engineer,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hanoi,2026-06-21,,,,Full-time,Junior,2.0,,careerviet,True
IT Manager,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hanoi,2026-06-21,,,,Full-time,Junior,2.0,,careerviet,True
Sales/Presales,CÔNG TY TNHH TM DV KỸ THUẬT NHÂN VIỆT,Ho Chi Minh City,2026-06-21,8000000.0,15000000.0,VND,Full-time,Junior,1.0,,careerviet,False
Business Analyst,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hanoi,2026-06-21,,,,Full-time,Mid,6.0,,careerviet,True
Product Manager/Owner,NGÂN HÀNG TMCP KỸ THƯƠNG VIỆT NAM (TECHCOMBANK),Hanoi,2026-06-21,,,,Full-time,Senior,5.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ FOXAI,Hanoi,2026-06-21,,100000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Database Administrator,Indovina Bank Ltd.,Ho Chi Minh City,2026-06-21,,,,Full-time,Senior,3.0,"oracle, mysql, PostgreSQL",careerviet,True
Sales/Presales,Công Ty TNHH EVIT,Da Nang,2026-06-20,13000000.0,13000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Other,Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Nam (VCBS - Vietcombank Securities),Hanoi,2026-06-20,,,,Full-time,Junior,2.0,,careerviet,True
Sales/Presales,Công ty Cổ phần DGV Digital,Ho Chi Minh City,2026-06-20,,,,Full-time,Mid,5.0,,careerviet,True
Other,"RGF HR Agent Vietnam Co., LTD",Hanoi,2026-06-20,20000000.0,45000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Project Manager,Employertest..,Hanoi,2026-06-20,,,,Full-time,Manager+,,,careerviet,True
System/Network Admin,Ngân Hàng TMCP Phương Đông - OCB,Ho Chi Minh City,2026-06-19,,,,Full-time,Junior,1.0,,careerviet,True
ERP/CRM Specialist,Công ty TNHH Cadena Việt Nam,Ho Chi Minh City,2026-06-19,,,,Full-time,Manager+,6.0,ERP,careerviet,True
Mobile Developer,Công Ty Cổ Phần Phúc Sinh,Ho Chi Minh City,2026-06-19,15000000.0,20000000.0,VND,Full-time,Junior,2.0,,careerviet,False
Other,Công Ty Cổ Phần Phúc Sinh,Ho Chi Minh City,2026-06-19,15000000.0,20000000.0,VND,Full-time,Fresher,,,careerviet,False
System/Network Admin,CÔNG TY CỔ PHẦN PHÁT TRIỂN DỊCH VỤ VÀ THƯƠNG MẠI QUỐC AN,Hanoi,2026-06-18,18000000.0,25000000.0,VND,Full-time,Manager+,3.0,,careerviet,False
Business Analyst,CÔNG TY CỔ PHẦN PHÁT TRIỂN CƠ ĐIỆN LẠNH HOÀNG ĐẠT,Hanoi,2026-06-18,20000000.0,30000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Sales/Presales,CÔNG TY CP THƯƠNG MẠI - DỊCH VỤ SAO NAM AN,Ho Chi Minh City,2026-06-18,14000000.0,20000000.0,VND,Full-time,Junior,1.0,,careerviet,False
ERP/CRM Specialist,CÔNG TY CỔ PHẦN PHÁT TRIỂN CƠ ĐIỆN LẠNH HOÀNG ĐẠT,Hanoi,2026-06-18,40000000.0,60000000.0,VND,Full-time,Manager+,3.0,,careerviet,False
Business Analyst,Công ty Cố phần giải pháp công nghệ ITE,Hanoi,2026-06-18,25000000.0,30000000.0,VND,Full-time,Mid,3.0,,careerviet,False
Fullstack/Software Engineer,Công Ty TNHH Reeracoen Việt Nam,Hanoi,2026-06-18,30000000.0,33000000.0,VND,Full-time,Mid,4.0,,careerviet,False
System/Network Admin,Công ty Cổ phần Tập đoàn Leeon Group,Hanoi,2026-06-18,10000000.0,15000000.0,VND,Full-time,Junior,1.0,,careerviet,False
UI/UX Designer,CÔNG TY TNHH DU LỊCH HT GROUP,Ho Chi Minh City,2026-06-18,12000000.0,25000000.0,VND,Full-time,Fresher,,,careerviet,False
System/Network Admin,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-06-18,,,,Full-time,Junior,1.0,,careerviet,True
Data Analyst,Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),Ho Chi Minh City,2026-06-18,,,,Full-time,Mid,4.0,CRM,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,Hanoi,2026-06-18,,,,Full-time,Junior,2.0,,careerviet,True
Other,Ngân Hàng TMCP Tiên Phong (TPBank),Hanoi,2026-06-18,,,,Full-time,Junior,2.0,,careerviet,True
Sales/Presales,CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM,Ho Chi Minh City,2026-06-18,,,,Full-time,Junior,1.0,,careerviet,True
System/Network Admin,Công Ty TNHH Snet Việt Nam,Hanoi,2026-06-18,,,,Full-time,Mid,3.0,,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẦN DƯỢC PHẨM FPT LONG CHÂU,Ho Chi Minh City,2026-06-17,,,,Full-time,Senior,5.0,,careerviet,True
IT Manager,Công ty TNHH PNK,Hanoi,2026-06-17,,,,Full-time,Manager+,3.0,,careerviet,True
IT Support,CÔNG TY CỔ PHẦN UPPINGHAM SCHOOL VIỆT NAM - HƯNG YÊN,Hanoi,2026-06-17,,,,Full-time,Junior,2.0,,careerviet,True
Business Analyst,Tổng Công Ty Chuyển Phát Nhanh Bưu Điện,Hanoi,2026-06-17,,,,Full-time,Junior,1.0,,careerviet,True
Fullstack/Software Engineer,CÔNG TY TNHH RIDDLERS VN,Ho Chi Minh City,2026-06-17,,,,Full-time,Mid,5.0,,careerviet,True
Game Developer,CÔNG TY TNHH RIDDLERS VN,Ho Chi Minh City,2026-06-17,,,,Full-time,Mid,3.0,,careerviet,True
Sales/Presales,CÔNG TY CỔ PHẦN GIẢI PHÁP TÍCH HỢP NIS,Ho Chi Minh City,2026-06-17,15000000.0,25000000.0,VND,Full-time,Fresher,,,careerviet,False
System/Network Admin,NHÂN VIÊN LẬP TRÌNH (LÀM VIỆC TẠI PHÚ QUỐC),Other,2026-06-17,,,,Full-time,Junior,1.0,,careerviet,True
ERP/CRM Specialist,Công ty Cổ phần CANIFA,Hanoi,2026-06-17,18000000.0,30000000.0,VND,Full-time,Junior,2.0,ERP,careerviet,False
