job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing
Mobile Developer,Công ty Cổ phần MISA,Hanoi,2026-05-22,,35000000.0,VND,Full-time,Junior,2.0,"Android, Flutter, Kotlin, Java, AI, Power BI, Jira",topcv,False
Consultant,Công Ty TNHH CNLGAMING,Ho Chi Minh City,2026-05-22,12000000.0,,VND,Full-time,Fresher,0.0,,topcv,False
Fullstack/Software Engineer,CÔNG TY TNHH WIN TECH SOLUTION,Ho Chi Minh City,2026-05-22,,25000000.0,VND,Full-time,Junior,1.0,"ERP, CRM",topcv,False
Other,CÔNG TY TNHH GIẢI PHÁP CÔNG NGHỆ SỐ VN,Ho Chi Minh City,2026-05-22,10000000.0,30000000.0,VND,Full-time,Junior,1.0,,topcv,False
Product Manager/Owner,TỔNG CÔNG TY VIỄN THÔNG VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-22,,,,Full-time,Junior,1.0,"Agile, Scrum, ERP",topcv,True
Project Manager,CÔNG TY TNHH NSTAGE VIỆT NAM,Hanoi,2026-05-22,,,,Full-time,Mid,5.0,,topcv,True
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ AIBAT,Ho Chi Minh City,2026-05-22,10000000.0,20000000.0,VND,Full-time,Fresher,0.0,"Networking, CRM",topcv,False
Backend Developer,CÔNG TY TNHH THƯƠNG MẠI CÔNG NGHỆ THÁI BÌNH,Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,2.0,"Python, Java, JavaScript, Express, .NET, SQL, PostgreSQL, MySQL, Linux, HTML, CSS, ERP",topcv,True
Embedded Engineer,Công ty Cổ Phần Bản Viên,Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,1.0,Linux,topcv,True
System/Network Admin,Công ty TNHH Đầu tư Quốc tế Hoàn Mỹ,Ho Chi Minh City,2026-05-22,12000000.0,15000000.0,VND,Full-time,Junior,2.0,,topcv,False
Business Analyst,TỔNG CÔNG TY VIỄN THÔNG VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-22,,,,Full-time,Junior,1.0,"Jira, Figma, AI, ERP",topcv,True
QA/Tester,CÔNG TY TNHH MỘT THÀNH VIÊN ACTIVE MEDIA VIỆT NAM,Ho Chi Minh City,2026-05-22,,,,Full-time,Mid,3.0,,topcv,True
Business Analyst,CÔNG TY TNHH VETC DIGITAL,Hanoi,2026-05-22,,45000000.0,VND,Full-time,Mid,3.0,,topcv,False
Backend Developer,Công ty Cổ Phần Bản Viên,Ho Chi Minh City,2026-05-22,,,,Full-time,Mid,5.0,"Java, Node.js, Spring, Spring Boot, Docker, Azure, GCP, NoSQL, MongoDB, PostgreSQL, REST, AI, Excel, JUnit",topcv,True
IT Support,CÔNG TY TNHH TOM GROUP VIỆT NAM,Ho Chi Minh City,2026-05-22,15000000.0,20000000.0,VND,Full-time,Mid,3.0,,topcv,False
Mobile Developer,TỔNG CÔNG TY VIỄN THÔNG VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-22,,,,Full-time,Junior,1.0,"Flutter, REST, AI, API, iOS, Android",topcv,True
Fullstack/Software Engineer,CÔNG TY TNHH VIỆC CÓ,Ho Chi Minh City,2026-05-22,16000000.0,20000000.0,VND,Full-time,Junior,2.0,"React, PHP, Laravel, Docker, AWS, GCP, CI/CD, DevOps, PostgreSQL, MySQL, Agile, Scrum, REST, AI, API, React Native, Jira, Confluence",topcv,False
Embedded Engineer,CÔNG TY TNHH HCL VIETNAM,Hanoi,2026-05-22,,,,Full-time,Junior,1.0,,topcv,True
Backend Developer,CÔNG TY TNHH FOODCONNECTION,Ho Chi Minh City,2026-05-22,,50000000.0,VND,Full-time,Mid,5.0,"Python, PHP, React, Vue, Next.js, Laravel, Docker, AWS, CI/CD, MySQL, Redis, Git, Agile, Scrum, Linux, REST, GraphQL, API, Networking, Security, Project Management",topcv,False
AI/ML Engineer,CÔNG TY TRÁCH NHIỆM HỮU HẠN DIMERCO EXPRESS (VIỆT NAM),Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,2.0,"Python, Vue, TypeScript, .NET, AWS, Azure, GCP, CI/CD, SQL, Git, Deep Learning, AI, TensorFlow, PyTorch, Pandas, NumPy, API",topcv,True
System/Network Admin,CÔNG TY TNHH DIGI-TEXX,Ho Chi Minh City,2026-05-22,,,,Full-time,Mid,5.0,"Linux, VPN, Security",topcv,True
Sales/Presales,CÔNG TY CỔ PHẦN ALLIEX VIỆT NAM,Ho Chi Minh City,2026-05-22,20000000.0,30000000.0,VND,Full-time,Junior,1.0,,topcv,False
IT Manager,CÔNG TY TNHH CYBERCORE VIỆT NAM,Ho Chi Minh City,2026-05-22,15000000.0,18000000.0,VND,Full-time,Senior,3.0,VPN,topcv,False
UI/UX Designer,CÔNG TY TNHH ENRICH OPERATING SYSTEM,Ho Chi Minh City,2026-05-22,12000000.0,20000000.0,VND,Full-time,Junior,2.0,"AI, Figma",topcv,False
Mobile Developer,Công ty cổ phần Lumi Việt Nam,Hanoi,2026-05-22,25000000.0,35000000.0,VND,Full-time,Mid,4.0,"Android, iOS, Java, Swift, Kotlin, React, Git, REST, AI",topcv,False
Project Manager,CÔNG TY CỔ PHẦN CÔNG NGHỆ ITEKO,Hanoi,2026-05-22,20000000.0,30000000.0,VND,Full-time,Manager+,3.0,,topcv,False
Business Analyst,TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-22,25000000.0,60000000.0,VND,Full-time,Mid,3.0,,topcv,False
System/Network Admin,CHI NHÁNH CÔNG TY TNHH KDDI VIỆT NAM TẠI THÀNH PHỐ HỒ CHÍ MINH,Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,2.0,"Networking, English, REST, Firewall, Security, Active Directory, VMware",topcv,True
Business Analyst,Công ty CP FINT Việt Nam,Hanoi,2026-05-22,30000000.0,40000000.0,VND,Full-time,Mid,5.0,,topcv,False
System/Network Admin,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Ho Chi Minh City,2026-05-22,4000000.0,10000000.0,VND,Full-time,Intern,0.0,,topcv,False
Other,Công Ty TNHH Phúc Giang,Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,2.0,"SQL, Python, PHP, Laravel, MySQL, REST, API, SAP",topcv,True
AI/ML Engineer,CÔNG TY TNHH DIGI-TEXX,Ho Chi Minh City,2026-05-22,,,,Full-time,Mid,5.0,"Microservices, Docker, CI/CD, Git, AI, NLP",topcv,True
Other,Công ty Cổ phần Công nghệ EupFin Việt Nam,Hanoi,2026-05-22,9000000.0,12000000.0,VND,Full-time,Junior,1.0,Excel,topcv,False
Sales/Presales,CÔNG TY TNHH VIP SMART BUSINESS SOLUTIONS,Hanoi,2026-05-22,7000000.0,15000000.0,VND,Full-time,Junior,1.0,CRM,topcv,False
Data Analyst,Công ty TNHH LTS Global Digital Services,Hanoi,2026-05-22,6000000.0,8000000.0,VND,Full-time,Fresher,0.0,,topcv,False
AI/ML Engineer,CÔNG TY CỔ PHẦN TẬP ĐOÀN GIẢI PHÁP SAO MAI,Hanoi,2026-05-22,16000000.0,25000000.0,VND,Full-time,Junior,2.0,"C#, C++, Python, SQL, Docker, NLP, Tensorflow, Pytorch, OpenCV, FastAPI, Airflow, Scikit-learn, CI/CD, AI, API, ERP, CRM",topcv,False
UI/UX Designer,CÔNG TY CỔ PHẦN TẬP ĐOÀN PHÁT TRIỂN BẤT ĐỘNG SẢN SSM GROUP,Hanoi,2026-05-22,15000000.0,20000000.0,VND,Full-time,Junior,1.0,,topcv,False
QA/Tester,CÔNG TY CỔ PHẦN GIÁO DỤC THÔNG MINH GENIETEACH,Hanoi,2026-05-22,15000000.0,30000000.0,VND,Full-time,Mid,3.0,"SQL, Agile, Scrum, REST, AI, Selenium, API",topcv,False
UI/UX Designer,CÔNG TY TNHH THỜI TRANG TRÍ THIỆN,Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,1.0,,topcv,True
UI/UX Designer,CÔNG TY TNHH DH VENTURES VIETNAM,Ho Chi Minh City,2026-05-22,12000000.0,18000000.0,VND,Full-time,Junior,1.0,AI,topcv,False
Mobile Developer,CÔNG TY TNHH COOLDEV,Ho Chi Minh City,2026-05-22,,,,Full-time,Junior,2.0,"Swift, CI/CD, REST, iOS",topcv,True
